,ZONA,MUNI_DOM,CO_DOM_X,CO_DOM_Y,ID_DOM,F_DOM,FE_DOM,DOM,CD_ENTRE,DATA,TIPO_DOM,NO_MORAD,TOT_FAM,ID_FAM,F_FAM,FE_FAM,FAMILIA,NO_MORAF,CONDMORA,QT_RADIO,QT_GEL1,QT_GEL2,QT_TVCOR,QT_FREEZ,QT_VIDEO,QT_BANHO,QT_MOTO,QT_AUTO,QT_ASPIR,QT_MLAVA,QT_EMPRE,QT_MICRO,QT_BICICLE,NAO_DCL_IT,CRITERIOBR,ANO_AUTO1,ANO_AUTO2,ANO_AUTO3,RENDA_FA,CD_RENFA,ID_PESS,F_PESS,FE_PESS,PESSOA,SIT_FAM,IDADE,SEXO,ESTUDA,GRAU_INS,CD_ATIVI,CO_REN_I,VL_REN_I,ZONA_ESC,MUNIESC,CO_ESC_X,CO_ESC_Y,TIPO_ESC,ZONATRA1,MUNITRA1,CO_TR1_X,CO_TR1_Y,TRAB1_RE,TRABEXT1,OCUP1,SETOR1,VINC1,ZONATRA2,MUNITRA2,CO_TR2_X,CO_TR2_Y,TRAB2_RE,TRABEXT2,OCUP2,SETOR2,VINC2,N_VIAG,FE_VIA,DIASEMANA,TOT_VIAG,ZONA_O,MUNI_O,CO_O_X,CO_O_Y,ZONA_D,MUNI_D,CO_D_X,CO_D_Y,ZONA_T1,MUNI_T1,CO_T1_X,CO_T1_Y,ZONA_T2,MUNI_T2,CO_T2_X,CO_T2_Y,ZONA_T3,MUNI_T3,CO_T3_X,CO_T3_Y,MOTIVO_O,MOTIVO_D,MOT_SRES,SERVIR_O,SERVIR_D,MODO1,MODO2,MODO3,MODO4,ANDA_O,ANDA_D,DURACAO,MODOPRIN,TIPVG,PAG_VIAG,TP_ESAUTO,VL_EST,PE_BICI,TP_ESBICI,DISTANCIA,ID_ORDEM,orig_lat,orig_lon,dest_lat,dest_lon,HORA_SAIDA,HORA_CHEG
139719,297,36,-23.600217851229857,-46.69780323791993,2971098,0,22.01643,1098,6,2008-04-12,3,3,1,297109801,0,22.01643,1,3,2,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,5,0.0,0.0,0.0,1486.23,3,29710980101,0,25.12537,1,1,38,1,1,4,1,3,0.0,0.0,0.0,0.0,0.0,0.0,67.0,36.0,-23.58448038633564,-46.680012133564865,2.0,2.0,925.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,29.20249,6,2,67.0,36.0,-23.58448038633564,-46.680012133564865,297.0,36.0,-23.600217851229857,-46.69780323791993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,8,3.0,2.0,2.0,15,0,0,0,0.0,0.0,2400,15,4.0,0.0,0.0,0.0,1.0,3.0,2516.96,139720,-23.58448038633564,-46.680012133564865,-23.600217851229857,-46.69780323791993,16:20:00,17:00:00
139889,297,36,-23.609731767777323,-46.7022669543152,2971273,0,21.60137,1273,6,2008-03-30,1,4,1,297127301,0,21.60137,1,4,2,0.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,6,0.0,0.0,0.0,1330.0,1,29712730104,1,24.6517,4,3,18,1,4,3,8,2,0.0,297.0,36.0,326053.37,7388130.37,1.0,281.0,36.0,-23.622681149155806,-46.697018157645374,2.0,2.0,908.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.65196,6,2,297.0,36.0,-23.609731767777323,-46.7022669543152,297.0,36.0,-23.60804695617895,-46.704906989941314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,4,4.0,2.0,2.0,15,0,0,0,0.0,0.0,1800,15,4.0,0.0,0.0,0.0,1.0,3.0,327.73,139890,-23.609731767777323,-46.7022669543152,-23.60804695617895,-46.704906989941314,06:30:00,07:00:00
139890,297,36,-23.609731767777323,-46.7022669543152,2971273,0,21.60137,1273,6,2008-03-30,1,4,1,297127301,0,21.60137,1,4,2,0.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,6,0.0,0.0,0.0,1330.0,1,29712730104,0,24.6517,4,3,18,1,4,3,8,2,0.0,297.0,36.0,326053.37,7388130.37,1.0,281.0,36.0,-23.622681149155806,-46.697018157645374,2.0,2.0,908.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,28.65196,6,2,297.0,36.0,-23.60804695617895,-46.704906989941314,297.0,36.0,-23.609731767777323,-46.7022669543152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,8,4.0,2.0,2.0,15,0,0,0,0.0,0.0,1200,15,4.0,0.0,0.0,0.0,1.0,3.0,327.73,139891,-23.60804695617895,-46.704906989941314,-23.609731767777323,-46.7022669543152,12:00:00,12:20:00
140475,298,36,-23.608952022436764,-46.7230119788115,2980122,0,9.21057,122,6,2007-10-26,3,4,1,298012201,0,9.21057,1,4,2,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,7,0.0,0.0,0.0,380.0,1,29801220102,0,11.76198,2,2,40,2,1,4,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,13.67061,5,10,298.0,36.0,-23.608952022436764,-46.7230119788115,308.0,36.0,-23.597762367479916,-46.73446332893763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,6,6.0,2.0,2.0,15,0,0,0,1.0,1.0,2400,15,4.0,0.0,0.0,0.0,2.0,3.0,1703.43,140476,-23.608952022436764,-46.7230119788115,-23.597762367479916,-46.73446332893763,14:00:00,14:40:00
141221,299,36,-23.616150537691336,-46.71960754931413,2990026,0,230.36754,26,6,2007-10-27,3,5,2,299002602,1,230.36754,2,2,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,7,0.0,0.0,0.0,881.83,3,29900260201,1,300.04405,1,1,18,1,1,2,1,3,0.0,0.0,0.0,0.0,0.0,0.0,71.0,36.0,-23.624221494527603,-46.68616110973617,2.0,2.0,510.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,348.73249,6,2,299.0,36.0,-23.616150537691336,-46.71960754931413,71.0,36.0,-23.624221494527603,-46.68616110973617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,3,3.0,2.0,2.0,15,0,0,0,1.0,1.0,2400,15,4.0,0.0,0.0,0.0,2.0,5.0,3528.16,141222,-23.616150537691336,-46.71960754931413,-23.624221494527603,-46.68616110973617,07:30:00,08:10:00
141222,299,36,-23.616150537691336,-46.71960754931413,2990026,0,230.36754,26,6,2007-10-27,3,5,2,299002602,0,230.36754,2,2,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,7,0.0,0.0,0.0,881.83,3,29900260201,0,300.04405,1,1,18,1,1,2,1,3,0.0,0.0,0.0,0.0,0.0,0.0,71.0,36.0,-23.624221494527603,-46.68616110973617,2.0,2.0,510.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,348.73249,6,2,71.0,36.0,-23.624221494527603,-46.68616110973617,299.0,36.0,-23.616150537691336,-46.71960754931413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,8,3.0,2.0,2.0,15,0,0,0,1.0,1.0,2400,15,4.0,0.0,0.0,0.0,2.0,4.0,3528.16,141223,-23.624221494527603,-46.68616110973617,-23.616150537691336,-46.71960754931413,18:00:00,18:40:00
142238,300,36,-23.62370876401033,-46.72690955148621,3001339,1,53.86084,1339,6,2008-04-06,1,3,1,300133901,1,53.86084,1,3,2,1.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1,5,2006.0,0.0,0.0,1929.47,3,30013390101,1,54.65276,1,1,52,1,1,1,1,3,0.0,0.0,0.0,0.0,0.0,0.0,300.0,36.0,-23.63072151607075,-46.72788831558203,2.0,2.0,311.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,63.52131,6,4,300.0,36.0,-23.62370876401033,-46.72690955148621,300.0,36.0,-23.63072151607075,-46.72788831558203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,1,1.0,2.0,2.0,15,0,0,0,1.0,1.0,300,15,4.0,0.0,0.0,0.0,1.0,1.0,783.06,142239,-23.62370876401033,-46.72690955148621,-23.63072151607075,-46.72788831558203,06:55:00,07:00:00
142239,300,36,-23.62370876401033,-46.72690955148621,3001339,0,53.86084,1339,6,2008-04-06,1,3,1,300133901,0,53.86084,1,3,2,1.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1,5,2006.0,0.0,0.0,1929.47,3,30013390101,0,54.65276,1,1,52,1,1,1,1,3,0.0,0.0,0.0,0.0,0.0,0.0,300.0,36.0,-23.63072151607075,-46.72788831558203,2.0,2.0,311.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,63.52131,6,4,300.0,36.0,-23.63072151607075,-46.72788831558203,300.0,36.0,-23.62370876401033,-46.72690955148621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,1.0,2.0,2.0,15,0,0,0,1.0,1.0,300,15,4.0,0.0,0.0,0.0,1.0,3.0,783.06,142240,-23.63072151607075,-46.72788831558203,-23.62370876401033,-46.72690955148621,12:00:00,12:05:00
142240,300,36,-23.62370876401033,-46.72690955148621,3001339,0,53.86084,1339,6,2008-04-06,1,3,1,300133901,0,53.86084,1,3,2,1.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1,5,2006.0,0.0,0.0,1929.47,3,30013390101,0,54.65276,1,1,52,1,1,1,1,3,0.0,0.0,0.0,0.0,0.0,0.0,300.0,36.0,-23.63072151607075,-46.72788831558203,2.0,2.0,311.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,63.52131,6,4,300.0,36.0,-23.62370876401033,-46.72690955148621,300.0,36.0,-23.63072151607075,-46.72788831558203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,1,1.0,2.0,2.0,15,0,0,0,1.0,1.0,300,15,4.0,0.0,0.0,0.0,1.0,1.0,783.06,142241,-23.62370876401033,-46.72690955148621,-23.63072151607075,-46.72788831558203,12:55:00,13:00:00
142241,300,36,-23.62370876401033,-46.72690955148621,3001339,0,53.86084,1339,6,2008-04-06,1,3,1,300133901,0,53.86084,1,3,2,1.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1,5,2006.0,0.0,0.0,1929.47,3,30013390101,0,54.65276,1,1,52,1,1,1,1,3,0.0,0.0,0.0,0.0,0.0,0.0,300.0,36.0,-23.63072151607075,-46.72788831558203,2.0,2.0,311.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,63.52131,6,4,300.0,36.0,-23.63072151607075,-46.72788831558203,300.0,36.0,-23.62370876401033,-46.72690955148621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,1.0,2.0,2.0,15,0,0,0,1.0,1.0,300,15,4.0,0.0,0.0,0.0,1.0,3.0,783.06,142242,-23.63072151607075,-46.72788831558203,-23.62370876401033,-46.72690955148621,17:15:00,17:20:00
142713,301,36,-23.635791857182273,-46.740544846746154,3011021,0,70.03245,1021,6,2008-05-17,3,2,1,301102101,0,70.03245,1,2,2,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1,6,0.0,0.0,0.0,1049.43,3,30110210102,1,68.85296,2,3,32,1,1,3,2,3,0.0,0.0,0.0,0.0,0.0,0.0,301.0,36.0,-23.64097751286696,-46.73700337483577,2.0,2.0,203.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,80.0258,6,2,301.0,36.0,-23.635791857182273,-46.740544846746154,301.0,36.0,-23.64097751286696,-46.73700337483577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,3,3.0,2.0,2.0,15,0,0,0,0.0,0.0,600,15,4.0,0.0,0.0,0.0,1.0,3.0,678.54,142714,-23.635791857182273,-46.740544846746154,-23.64097751286696,-46.73700337483577,07:30:00,07:40:00
142714,301,36,-23.635791857182273,-46.740544846746154,3011021,0,70.03245,1021,6,2008-05-17,3,2,1,301102101,0,70.03245,1,2,2,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1,6,0.0,0.0,0.0,1049.43,3,30110210102,0,68.85296,2,3,32,1,1,3,2,3,0.0,0.0,0.0,0.0,0.0,0.0,301.0,36.0,-23.64097751286696,-46.73700337483577,2.0,2.0,203.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,80.0258,6,2,301.0,36.0,-23.64097751286696,-46.73700337483577,301.0,36.0,-23.635791857182273,-46.740544846746154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,8,3.0,2.0,2.0,15,0,0,0,0.0,0.0,1200,15,4.0,0.0,0.0,0.0,1.0,3.0,678.54,142715,-23.64097751286696,-46.73700337483577,-23.635791857182273,-46.740544846746154,17:00:00,17:20:00
143177,302,36,-23.635580707851908,-46.752078125163365,3020026,1,372.22878,26,6,2007-09-19,1,4,1,302002601,1,372.22878,1,4,2,1.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7,0.0,0.0,0.0,1200.0,1,30200260101,1,383.13955,1,1,30,1,1,1,2,1,1200.0,0.0,0.0,0.0,0.0,0.0,302.0,36.0,-23.635580707851908,-46.752078125163365,3.0,1.0,202.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,445.31199,3,2,302.0,36.0,-23.635580707851908,-46.752078125163365,285.0,36.0,-23.648287536063002,-46.7493144198963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,10,10.0,2.0,2.0,15,0,0,0,0.0,0.0,1200,15,4.0,0.0,0.0,0.0,1.0,3.0,1435.28,143178,-23.635580707851908,-46.752078125163365,-23.648287536063002,-46.7493144198963,10:10:00,10:30:00
143178,302,36,-23.635580707851908,-46.752078125163365,3020026,0,372.22878,26,6,2007-09-19,1,4,1,302002601,0,372.22878,1,4,2,1.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7,0.0,0.0,0.0,1200.0,1,30200260101,0,383.13955,1,1,30,1,1,1,2,1,1200.0,0.0,0.0,0.0,0.0,0.0,302.0,36.0,-23.635580707851908,-46.752078125163365,3.0,1.0,202.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,445.31199,3,2,285.0,36.0,-23.648287536063002,-46.7493144198963,302.0,36.0,-23.635580707851908,-46.752078125163365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,8,10.0,2.0,2.0,15,0,0,0,1.0,3.0,3300,15,4.0,0.0,0.0,0.0,1.0,3.0,1435.28,143179,-23.648287536063002,-46.7493144198963,-23.635580707851908,-46.752078125163365,12:15:00,13:10:00
143239,302,36,-23.644814001217277,-46.75324986975514,3020044,1,294.0246,44,6,2007-09-13,1,4,1,302004401,1,294.0246,1,4,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1,7,0.0,0.0,0.0,585.0,1,30200440101,1,302.64305,1,1,29,1,1,1,1,1,585.0,0.0,0.0,0.0,0.0,0.0,285.0,36.0,-23.64830755887863,-46.74899640910635,2.0,2.0,513.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,351.75324,4,4,302.0,36.0,-23.644814001217277,-46.75324986975514,285.0,36.0,-23.647424608689263,-46.74309741006701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,4,4.0,2.0,1.0,15,0,0,0,1.0,1.0,1500,15,4.0,0.0,0.0,0.0,1.0,4.0,1075.42,143240,-23.644814001217277,-46.75324986975514,-23.647424608689263,-46.74309741006701,06:30:00,06:55:00
143240,302,36,-23.644814001217277,-46.75324986975514,3020044,0,294.0246,44,6,2007-09-13,1,4,1,302004401,0,294.0246,1,4,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1,7,0.0,0.0,0.0,585.0,1,30200440101,0,302.64305,1,1,29,1,1,1,1,1,585.0,0.0,0.0,0.0,0.0,0.0,285.0,36.0,-23.64830755887863,-46.74899640910635,2.0,2.0,513.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,351.75324,4,4,285.0,36.0,-23.647424608689263,-46.74309741006701,302.0,36.0,-23.644814001217277,-46.75324986975514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,8,4.0,1.0,2.0,15,0,0,0,1.0,1.0,1500,15,4.0,0.0,0.0,0.0,1.0,3.0,1075.42,143241,-23.647424608689263,-46.74309741006701,-23.644814001217277,-46.75324986975514,07:00:00,07:25:00
143241,302,36,-23.644814001217277,-46.75324986975514,3020044,0,294.0246,44,6,2007-09-13,1,4,1,302004401,0,294.0246,1,4,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1,7,0.0,0.0,0.0,585.0,1,30200440101,0,302.64305,1,1,29,1,1,1,1,1,585.0,0.0,0.0,0.0,0.0,0.0,285.0,36.0,-23.64830755887863,-46.74899640910635,2.0,2.0,513.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,351.75324,4,4,302.0,36.0,-23.644814001217277,-46.75324986975514,285.0,36.0,-23.647424608689263,-46.74309741006701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,4,4.0,2.0,1.0,15,0,0,0,1.0,1.0,900,15,4.0,0.0,0.0,0.0,1.0,4.0,1075.42,143242,-23.644814001217277,-46.75324986975514,-23.647424608689263,-46.74309741006701,12:15:00,12:30:00
143242,302,36,-23.644814001217277,-46.75324986975514,3020044,0,294.0246,44,6,2007-09-13,1,4,1,302004401,0,294.0246,1,4,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1,7,0.0,0.0,0.0,585.0,1,30200440101,0,302.64305,1,1,29,1,1,1,1,1,585.0,0.0,0.0,0.0,0.0,0.0,285.0,36.0,-23.64830755887863,-46.74899640910635,2.0,2.0,513.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,351.75324,4,4,285.0,36.0,-23.647424608689263,-46.74309741006701,302.0,36.0,-23.644814001217277,-46.75324986975514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,8,4.0,1.0,2.0,15,0,0,0,1.0,1.0,840,15,4.0,0.0,0.0,0.0,1.0,3.0,1075.42,143243,-23.647424608689263,-46.74309741006701,-23.644814001217277,-46.75324986975514,12:31:00,12:45:00
143245,302,36,-23.644814001217277,-46.75324986975514,3020044,0,294.0246,44,6,2007-09-13,1,4,1,302004401,0,294.0246,1,4,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1,7,0.0,0.0,0.0,585.0,1,30200440103,1,302.64305,3,3,4,1,2,1,6,2,0.0,285.0,36.0,322209.29,7383722.57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,351.75324,4,4,302.0,36.0,-23.644814001217277,-46.75324986975514,285.0,36.0,-23.647424608689263,-46.74309741006701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,4,4.0,2.0,2.0,15,0,0,0,1.0,1.0,1500,15,4.0,0.0,0.0,0.0,1.0,5.0,1075.42,143246,-23.644814001217277,-46.75324986975514,-23.647424608689263,-46.74309741006701,06:30:00,06:55:00
143246,302,36,-23.644814001217277,-46.75324986975514,3020044,0,294.0246,44,6,2007-09-13,1,4,1,302004401,0,294.0246,1,4,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1,7,0.0,0.0,0.0,585.0,1,30200440103,0,302.64305,3,3,4,1,2,1,6,2,0.0,285.0,36.0,322209.29,7383722.57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,351.75324,4,4,285.0,36.0,-23.647424608689263,-46.74309741006701,302.0,36.0,-23.644814001217277,-46.75324986975514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,8,4.0,2.0,2.0,15,0,0,0,1.0,1.0,840,15,4.0,0.0,0.0,0.0,1.0,5.0,1075.42,143247,-23.647424608689263,-46.74309741006701,-23.644814001217277,-46.75324986975514,12:31:00,12:45:00
143432,302,36,-23.634046719874423,-46.742364387019485,3021145,0,294.0246,1145,6,2007-11-15,1,5,1,302114501,0,294.0246,1,5,3,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,5,1997.0,0.0,0.0,710.0,1,30211450104,1,302.64305,4,4,18,1,4,3,1,1,330.0,285.0,36.0,321831.66,7384415.42,1.0,305.0,36.0,-23.616653481600142,-46.757081456391,2.0,2.0,925.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,351.75324,4,2,302.0,36.0,-23.634046719874423,-46.742364387019485,305.0,36.0,-23.616653481600142,-46.757081456391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,3,3.0,2.0,2.0,15,0,0,0,1.0,1.0,2400,15,4.0,0.0,0.0,0.0,2.0,3.0,2442.57,143433,-23.634046719874423,-46.742364387019485,-23.616653481600142,-46.757081456391,07:50:00,08:30:00
143433,302,36,-23.634046719874423,-46.742364387019485,3021145,0,294.0246,1145,6,2007-11-15,1,5,1,302114501,0,294.0246,1,5,3,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,5,1997.0,0.0,0.0,710.0,1,30211450104,0,302.64305,4,4,18,1,4,3,1,1,330.0,285.0,36.0,321831.66,7384415.42,1.0,305.0,36.0,-23.616653481600142,-46.757081456391,2.0,2.0,925.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,351.75324,4,2,305.0,36.0,-23.616653481600142,-46.757081456391,302.0,36.0,-23.634046719874423,-46.742364387019485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,8,3.0,2.0,2.0,15,0,0,0,1.0,1.0,2400,15,4.0,0.0,0.0,0.0,2.0,3.0,2442.57,143434,-23.616653481600142,-46.757081456391,-23.634046719874423,-46.742364387019485,16:30:00,17:10:00
143602,303,36,-23.647038923684423,-46.77908827375029,3030034,0,363.7673,34,6,2007-09-22,1,7,1,303003401,0,363.7673,1,7,2,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1,5,1979.0,0.0,0.0,1621.33,3,30300340107,1,350.60693,7,4,30,1,1,3,1,1,800.0,0.0,0.0,0.0,0.0,0.0,305.0,36.0,-23.621104434978268,-46.753700391562326,2.0,2.0,908.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,407.50026,6,2,303.0,36.0,-23.647038923684423,-46.77908827375029,305.0,36.0,-23.621104434978268,-46.753700391562326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,3,3.0,2.0,2.0,15,0,0,0,1.0,1.0,900,15,4.0,0.0,0.0,0.0,1.0,4.0,3867.95,143603,-23.647038923684423,-46.77908827375029,-23.621104434978268,-46.753700391562326,06:30:00,06:45:00
143603,303,36,-23.647038923684423,-46.77908827375029,3030034,0,363.7673,34,6,2007-09-22,1,7,1,303003401,0,363.7673,1,7,2,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1,5,1979.0,0.0,0.0,1621.33,3,30300340107,0,350.60693,7,4,30,1,1,3,1,1,800.0,0.0,0.0,0.0,0.0,0.0,305.0,36.0,-23.621104434978268,-46.753700391562326,2.0,2.0,908.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,407.50026,6,2,305.0,36.0,-23.621104434978268,-46.753700391562326,303.0,36.0,-23.647038923684423,-46.77908827375029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,8,3.0,2.0,2.0,15,0,0,0,1.0,1.0,1200,15,4.0,0.0,0.0,0.0,1.0,3.0,3867.95,143604,-23.621104434978268,-46.753700391562326,-23.647038923684423,-46.77908827375029,19:00:00,19:20:00
144099,304,36,-23.6323479227741,-46.76006209344178,3041120,0,209.9466,1120,6,2007-11-30,1,4,1,304112001,0,209.9466,1,4,2,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,5,0.0,0.0,0.0,1486.23,3,30411200102,1,249.13712,2,2,35,2,1,4,7,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,289.56485,5,2,304.0,36.0,-23.6323479227741,-46.76006209344178,304.0,36.0,-23.626915028037924,-46.76367300211279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,4,4.0,2.0,2.0,15,0,0,0,1.0,1.0,600,15,4.0,0.0,0.0,0.0,1.0,1.0,705.56,144100,-23.6323479227741,-46.76006209344178,-23.626915028037924,-46.76367300211279,06:50:00,07:00:00
